State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Srikakulam,2023-01-28,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-01-31,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-20,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-22,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-24,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-02-28,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-09,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-13,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-15,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-19,2023,03,25.2471042392,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-23,2023,03,6.9621047864,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-26,2023,03,1.5035499779,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-03-30,2023,03,0.833430782,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-01,2023,04,0.0053846738,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-03,2023,04,1.9083460905,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-06,2023,04,0.4587254913,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-14,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-17,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-21,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-22,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-26,2023,04,3.8863520515,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-04-27,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-02,2023,05,8.8856494043,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-11,2023,05,0.000330696,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-19,2023,05,0.2174755704,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-05-28,2023,05,0.032479776,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-01,2023,06,0.360988363,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-18,2023,06,0.1351335806,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-06-26,2023,06,15.2232072752,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-02,2023,07,2.9267184311,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-05,2023,07,9.132404508,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-12,2023,07,24.7106316916,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-15,2023,07,1.1854036294,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-24,2023,07,5.7825313144,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-26,2023,07,26.4086800772,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-07-28,2023,07,0.0526155144,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-03,2023,08,2.9129583363,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-07,2023,08,4.3536153957,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-13,2023,08,3.9148055189,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-14,2023,08,4.0945341949,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-18,2023,08,7.886120154,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-08-26,2023,08,16.169693158,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-02,2023,09,2.9973935865,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-06,2023,09,9.3308483174,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-08,2023,09,8.2398579471,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-09,2023,09,0.0739853084,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-12,2023,09,6.8570667979,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-16,2023,09,0.4776065587,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-17,2023,09,0.3269112381,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-18,2023,09,7.660357727,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-09-28,2023,09,1.0064885012,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-01,2023,10,1.2586354914,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-05,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,2023-10-10,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-11-09,2023,11,12.5947650049,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-11-15,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-11-19,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-11-24,2023,11,6.8411011049,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-11-26,2023,11,0.0714553575,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-11-28,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-12-08,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-12-11,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-12-23,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-12-25,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Guntur,2023-12-30,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-01-05,2023,01,0.5505665944,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-01-10,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-01-11,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-01-13,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-01-14,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-01-19,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-02-02,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-02-05,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-02-08,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-02-21,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-02-22,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-02-24,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-02-26,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-03-12,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-03-24,2023,03,3.9271907667,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-03-30,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-04-02,2023,04,5.6997439865,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-04-14,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-04-17,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-04-27,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-05-08,2023,05,0.2082657892,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-05-14,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-05-16,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-05-17,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-05-19,2023,05,0.3179072238,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-05-21,2023,05,6.3493188264,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-06-16,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-06-17,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-06-21,2023,06,3.914966022,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-06-24,2023,06,18.4607520133,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-06-27,2023,06,1.6427874332,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-06,2023,07,6.8831843322,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-11,2023,07,2.5454592028,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-16,2023,07,8.0242498288,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-19,2023,07,15.6250857248,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-23,2023,07,16.3879101107,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-24,2023,07,33.1504713214,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-25,2023,07,32.0443051093,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-26,2023,07,71.4054183254,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-27,2023,07,35.7589733282,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-07-29,2023,07,1.0249007121,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-08-04,2023,08,0.1343662378,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-08-13,2023,08,8.062785363,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-08-15,2023,08,0.935722452,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-08-28,2023,08,1.06581526,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-09-05,2023,09,5.3234079319,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-09-07,2023,09,18.634933998,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-09-16,2023,09,1.8536623304,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-09-17,2023,09,7.3590593726,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-09-23,2023,09,2.5081140035,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-10-21,2023,10,0.7715518432,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-10-22,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-11-10,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-11-14,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-11-16,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-11-22,2023,11,0.6702300024,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-11-27,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-11-28,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-11-30,2023,11,0.0010495444,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-12-13,2023,12,0.0102950371,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-12-15,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-12-28,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Krishna,2023-12-29,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-04,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-05,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-06,2023,01,0.0004538474,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-09,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-12,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-13,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-24,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-25,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-01-28,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-02-04,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-02-10,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-02-16,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-02-18,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-02-22,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-02-24,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-05,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-12,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-13,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-15,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-18,2023,03,1.6661754849,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-22,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-23,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-03-26,2023,03,0.0384004729,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-04-07,2023,04,0.3951699644,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-04-12,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-04-13,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-04-16,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-04-26,2023,04,21.5714225472,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-05-04,2023,05,2.0598982726,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-05-08,2023,05,2.2261673824,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-05-09,2023,05,1.7860788079,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-05-16,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-05-18,2023,05,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-05-20,2023,05,0.3241214369,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-06-08,2023,06,6.7513104252,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-06-10,2023,06,4.7482216305,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-06-15,2023,06,0.0045198047,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-06-19,2023,06,0.8922609426,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-06-23,2023,06,1.4077063902,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-06-26,2023,06,4.5111268801,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-04,2023,07,1.0347955818,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-08,2023,07,2.8972104333,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-14,2023,07,0.8607251703,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-16,2023,07,4.2756406913,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-22,2023,07,8.2133000015,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-24,2023,07,3.4182684019,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-29,2023,07,1.7926333435,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-07-31,2023,07,0.0571494659,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-08-06,2023,08,0.882927554,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-09,2023,09,0.0007551797,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-15,2023,09,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-20,2023,09,0.0590585364,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-23,2023,09,4.0784158803,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-25,2023,09,6.7602982306,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-26,2023,09,3.8063102019,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-28,2023,09,1.228259451,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-29,2023,09,2.8277762457,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-09-30,2023,09,4.7709439905,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-10-02,2023,10,0.2358592184,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-10-09,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-10-17,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-10-21,2023,10,0.0570811937,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-10-29,2023,10,0.0232797933,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-10-30,2023,10,3.19441e-05,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-11-05,2023,11,3.4247648481,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-11-10,2023,11,0.2707123269,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-11-16,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-11-18,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-11-19,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-11-23,2023,11,0.9890950194,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-11-26,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-12-01,2023,12,0.1306730564,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-12-04,2023,12,0.0202711035,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-12-06,2023,12,3.0206828399,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-12-22,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Kurnool,2023-12-26,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-05,2023,01,0.2722199709,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-07,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-12,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-16,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-22,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-23,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-01-24,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-05,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-07,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-10,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-12,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-15,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-20,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-02-27,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-01,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-06,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-13,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-14,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-17,2023,03,13.6950992463,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-03-29,2023,03,2.9576158358,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-03,2023,04,1.6254090599,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-05,2023,04,1.6221480753,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-15,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-17,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2023-04-22,2023,04,2.1840562751,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-17,2023,04,0.0012248469,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-18,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-04-21,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-11,2023,05,0.1392232236,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-12,2023,05,2.4158914561,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-25,2023,05,3.5238747088,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-28,2023,05,0.0003786517,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-05-30,2023,05,0.2715008066,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-05,2023,06,0.2163354989,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-07,2023,06,0.8508011143,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-10,2023,06,1.6252825806,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-11,2023,06,4.6719056711,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-14,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-20,2023,06,0.4042102186,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-27,2023,06,0.0009526587,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-06-29,2023,06,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-01,2023,07,0.0813965959,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-11,2023,07,0.0633414963,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-29,2023,07,0.2568484876,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-07-30,2023,07,0.4551071325,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-08-06,2023,08,0.0918771361,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-08-07,2023,08,0.1567214383,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-08-18,2023,08,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-08-21,2023,08,0.2664476768,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-08-27,2023,08,2.834775056,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-09-10,2023,09,0.0140721996,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-09-12,2023,09,0.0517612374,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-09-13,2023,09,0.0370307479,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-09-22,2023,09,3.4084533766,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-09-27,2023,09,3.0951917411,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-09-28,2023,09,2.747596107,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-09-29,2023,09,15.584729344,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-01,2023,10,0.7025529008,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-02,2023,10,0.0022969259,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-07,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-08,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-19,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-23,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-26,2023,10,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-29,2023,10,0.0588421813,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-10-31,2023,10,0.4438811165,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-01,2023,11,0.0068616953,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-06,2023,11,6.7611622499,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-07,2023,11,6.6447974423,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-08,2023,11,0.5572019846,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-10,2023,11,0.2883378693,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-26,2023,11,0.033302626,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-27,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-11-29,2023,11,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-12-01,2023,12,0.148569633,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-12-10,2023,12,0.1446381686,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-12-27,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2023-12-30,2023,12,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-02,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-03,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-04,2023,01,0.0004958022,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-08,2023,01,0.0005092961,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-09,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-18,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-19,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-26,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-28,2023,01,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-01-31,2023,01,0.6101268158,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-02-02,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-02-05,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-02-06,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-02-07,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-02-21,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-02-28,2023,02,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-03-03,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-03-04,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-03-07,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-03-13,2023,03,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-03-27,2023,03,1.3894977437,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-02,2023,04,0.8660223895,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-03,2023,04,1.4477546921,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-05,2023,04,1.8561428828,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-06,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-07,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-11,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-13,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-14,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-04-21,2023,04,0.0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-05-01,2023,05,10.4476887811,IMD GRID MODEL
Andhra Pradesh,Chittoor,2023-05-04,2023,05,2.9755827488,IMD GRID MODEL
